datetime,date,hour_sin,hour_cos,month_sin,month_cos,pollution_stagnation_index,wind_x_vector,wind_y_vector,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_direction_10m (°),wind_speed_10m (km/h),total_gen_rolling_sum_24h,pm25
2024-04-20 08:00:00,2024-04-20,1.2219114445024155,-0.7157291061143282,1.412951722116262,-0.1852944192737351,1.3019594011378326,-0.0061139159682938,-0.4477704347023696,-1.32639812349887,-0.2323567208168959,-0.0025414985665482,2.234280531181693,-1.1460823300384346,-0.4277551618314839,0.4231646496543785
2024-04-20 09:00:00,2024-04-20,0.9967041473343766,-1.0080422127217523,1.412951722116262,-0.1852944192737351,0.3716658131620797,0.2316473318234123,-0.6885241829367311,-1.0453087077619558,-0.2323567208168959,-0.3948322947385554,2.141107978781919,-0.7411132042157178,-0.4298442986647375,0.4274166320760432
2024-04-20 10:00:00,2024-04-20,0.7032082835159983,-1.2323419483616,1.412951722116262,-0.1852944192737351,0.2235752974957564,0.2815316951133462,-0.7428420637152875,-0.7876434100031179,-0.2323567208168959,-0.6563594921865602,2.130755472959722,-0.6530764377325184,-0.4328287798550997,-1.1077453284823031
2024-04-20 11:00:00,2024-04-20,0.3614251111416566,-1.3733426567228542,1.412951722116262,-0.1852944192737351,0.3667494182648433,0.0458121552925362,-0.9268785937830376,-0.5768263482004324,-0.2323567208168959,-0.8307109571518968,1.8512378157603984,-0.7411132042157178,-0.4361117091644982,0.5001828046638604
2024-04-20 12:00:00,2024-04-20,-0.0053534114147365,-1.421435372545384,1.412951722116262,-0.1852944192737351,-0.1272674354426898,-0.1899474838129666,-1.4064245292456816,-0.4245695813429372,-0.2323567208168959,-1.0050624221172333,1.5613676527388785,-0.336144078393001,-0.4355148129264258,0.439407466748873
2024-04-20 13:00:00,2024-04-20,-0.3721319339711298,-1.3733426567228546,1.412951722116262,-0.1852944192737351,-0.5100600764333069,-0.3773671710303698,-1.827928553167801,-0.3191610504415944,-0.2323567208168959,-1.1358260208412356,1.4578425945169071,0.1216471073196353,-0.4367086054025707,0.2940083047155983
2024-04-20 14:00:00,2024-04-20,-0.7139151063454715,-1.2323419483616005,1.412951722116262,-0.1852944192737351,-0.688282213874228,-0.5954424676784386,-2.0601266721380376,-0.3191610504415944,-0.2323567208168959,-1.223001753323904,1.37502254793933,0.4209721133625131,-0.435813261045462,0.374522530323644
2024-04-20 15:00:00,2024-04-20,-1.0074109701638494,-1.008042212721753,1.412951722116262,-0.1852944192737351,-0.6271196269100082,-0.5248642996332229,-1.945954461540124,-0.2254645785292898,-0.2323567208168959,-1.3537653520479065,1.3957275595837242,0.2801132869893942,-0.4379023978787156,-0.8875348450042995
2024-04-20 16:00:00,2024-04-20,-1.2326182673318888,-0.715729106114329,1.412951722116262,-0.1852944192737351,-0.2880839354819991,-0.3196062907712764,-1.585568645674844,-0.2723128144854422,-0.2323567208168959,-1.3101774858065722,1.4785476061613012,-0.1424631921299625,-0.4390961903548605,0.2530055767699115
2024-04-20 17:00:00,2024-04-20,-1.3741894927202432,-0.3753232836843744,1.412951722116262,-0.1852944192737351,-0.7352925729696789,-0.2844928700212377,-2.1863879408484066,-0.3660092863977468,-0.2323567208168959,-1.223001753323904,1.509605123627893,0.4914015265490724,-0.4387977422358243,-1.7231183311002958
2024-04-20 18:00:00,2024-04-20,-1.422476801276207,-0.0100228396832731,1.412951722116262,-0.1852944192737351,-0.6149453006651164,-0.097407220745343,-1.995878263437529,-0.5416901712333181,-0.2323567208168959,-1.0050624221172333,1.59242517020547,0.2977206402860339,-0.4387977422358243,-0.5023784481347122
2024-04-20 19:00:00,2024-04-20,-1.3741894927202432,0.3552776043178283,1.412951722116262,-0.1852944192737351,0.6804781770731902,-0.2785528349200561,-0.874100079234934,-0.6939469380908133,-0.2323567208168959,-0.6563594921865602,1.468195100339104,-0.8995793838854766,-0.4402899828310054,-0.7614598366870541
2024-04-20 21:00:00,2024-04-20,-1.0074109701638505,0.9879965333552064,1.412951722116262,-0.1852944192737351,2.2794808321511706,-0.1869718448062262,-0.2114703991858358,-0.8110675279811942,-0.2323567208168959,-0.569183759703892,-0.6126585699225225,-1.3397632163014732,-0.4408868790690779,-0.0438190317471443
2024-04-20 22:00:00,2024-04-20,-0.7139151063454726,1.2122962689950538,1.412951722116262,-0.1852944192737351,0.2794375548963078,0.0035580432576946,0.3879339789063845,-1.0453087077619558,-0.2323567208168959,-0.2204808297732189,-0.571248546633734,-0.6530764377325184,-0.4411853271881141,0.2487728611327597
2024-04-20 23:00:00,2024-04-20,-0.3721319339711308,1.3532969773563082,1.412951722116262,-0.1852944192737351,-0.0529218804927886,0.2373591655535206,0.5023109266554506,-1.2327016515865652,-0.2323567208168959,0.1718099663987882,-0.7058311223222969,-0.3889661382829205,-0.439693086592933,0.5200205658333242
2024-04-21 00:00:00,2024-04-21,-0.0053534114147367,1.4013896931788383,1.412951722116262,-0.1852944192737351,0.1105625082955333,0.2333547830221422,0.335949953420633,-1.32639812349887,-0.2323567208168959,0.433337163846793,-0.7679461572554798,-0.5298249646560395,-0.4387977422358243,-2.1805053670221626
2024-04-21 01:00:00,2024-04-21,0.3614251111416562,1.3532969773563088,1.412951722116262,-0.1852944192737351,0.0343721018930999,0.1411053098045469,0.5034790220714215,-1.4435187133892509,-0.2323567208168959,0.8692158262601344,-0.643716087389114,-0.4593955514694801,-0.4379023978787156,0.3539673212660753
2024-04-21 02:00:00,2024-04-21,0.7032082835159983,1.2122962689950545,1.412951722116262,-0.1852944192737351,-0.1128227829583991,0.2361286611335496,0.5641559695989695,-1.490366949345403,-0.2323567208168959,1.0435672912254708,-0.6851261106779026,-0.336144078393001,-0.4379023978787156,1.2075823439585862
